Epoch,epoch,eval/Actions Max,eval/Actions Mean,eval/Actions Min,eval/Actions Std,eval/Average Returns,eval/Num Paths,eval/Returns Max,eval/Returns Mean,eval/Returns Min,eval/Returns Std,eval/Rewards Max,eval/Rewards Mean,eval/Rewards Min,eval/Rewards Std,eval/env_infos/final/is_success Max,eval/env_infos/final/is_success Mean,eval/env_infos/final/is_success Min,eval/env_infos/final/is_success Std,eval/env_infos/initial/is_success Max,eval/env_infos/initial/is_success Mean,eval/env_infos/initial/is_success Min,eval/env_infos/initial/is_success Std,eval/env_infos/is_success Max,eval/env_infos/is_success Mean,eval/env_infos/is_success Min,eval/env_infos/is_success Std,eval/num paths total,eval/num steps total,eval/path length Max,eval/path length Mean,eval/path length Min,eval/path length Std,expl/Actions Max,expl/Actions Mean,expl/Actions Min,expl/Actions Std,expl/Average Returns,expl/Num Paths,expl/Returns Max,expl/Returns Mean,expl/Returns Min,expl/Returns Std,expl/Rewards Max,expl/Rewards Mean,expl/Rewards Min,expl/Rewards Std,expl/env_infos/final/is_success Max,expl/env_infos/final/is_success Mean,expl/env_infos/final/is_success Min,expl/env_infos/final/is_success Std,expl/env_infos/initial/is_success Max,expl/env_infos/initial/is_success Mean,expl/env_infos/initial/is_success Min,expl/env_infos/initial/is_success Std,expl/env_infos/is_success Max,expl/env_infos/is_success Mean,expl/env_infos/is_success Min,expl/env_infos/is_success Std,expl/num paths total,expl/num steps total,expl/path length Max,expl/path length Mean,expl/path length Min,expl/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/normal/log_std Max,trainer/policy/normal/log_std Mean,trainer/policy/normal/log_std Min,trainer/policy/normal/log_std Std,trainer/policy/normal/std Max,trainer/policy/normal/std Mean,trainer/policy/normal/std Min,trainer/policy/normal/std Std
357,357,1.0,0.11115209,-1.0,0.54608136,-999.8,5,-999.0,-999.8,-1000.0,0.4,-0.0,-0.9998,-1.0,0.014140721339450827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0002,0.0,0.014140722,1790,1790000,1000,1000.0,1000,0.0,0.9956546,0.030141538,-0.99948156,0.34202358,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359,359000,1000,1000.0,1000,0.0,359000,0.004014912992715836,19.920009435038082,4.3917527419980615,0.9618671200005338,0.016206534986849874,14.531631828984246,0.01445853803306818,7440.362051241624,7.775804260745645e-05,2.155609217879828e-05,-8.930475234985352,30.619614,6.1688604,-4.007675,4.3951135,99.981125,-97.78572,-99.96396,-100.406555,0.34985942,-97.81305,-99.98183,-100.44574,0.3531608,-97.82273,-99.94017,-100.38294,0.34537497,0.0013114447,0.0007144,358000,0.9981933,0.049356457,-0.9926084,0.404018,-0.4709881,-1.9782012,-4.3479724,0.26276204,0.624385,0.14278425,0.012933008,0.03821826
358,358,1.0,0.060492266,-1.0,0.45116803,-1000.0,5,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1795,1795000,1000,1000.0,1000,0.0,0.99622625,0.028923884,-0.999549,0.3465495,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360,360000,1000,1000.0,1000,0.0,360000,0.004004717979114503,19.983796193730086,4.2959582369658165,0.9426921690464951,0.01560771802905947,14.71279733168194,0.012672804994508624,7461.142075505224,6.321503315120935e-05,2.1994417693349533e-05,2.052340030670166,41.46527,7.1913652,-0.6782304,5.450554,99.885864,-97.85749,-99.91351,-100.47984,0.38172036,-97.83151,-99.88289,-100.51374,0.38223374,-97.85174,-99.84029,-100.3801,0.372622,0.0021024763,0.005666722,359000,0.99999386,0.046124093,-0.99986523,0.43366593,-0.370576,-2.012074,-5.0825434,0.35262308,0.6903366,0.1408186,0.0062041096,0.04601445
359,359,0.99743795,-0.0012225215,-0.9993712,0.29519576,-999.6,5,-999.0,-999.6,-1000.0,0.48989794855663565,-0.0,-0.9996,-1.0,0.019995999599919982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0004,0.0,0.019996,1800,1800000,1000,1000.0,1000,0.0,0.9979027,0.0039172713,-0.9976575,0.31267267,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361,361000,1000,1000.0,1000,0.0,361000,0.004029876028653234,20.070822099107318,4.29542269196827,0.9465903569944203,0.01734643499366939,14.789761618128978,0.01754678797442466,7482.010965785128,0.00012433301890268922,1.9560951841413043e-05,-5.481111526489258,60.69648,6.4944544,-1.710844,5.803098,100.14672,-97.84235,-99.91257,-100.38787,0.3638979,-97.873276,-99.94249,-100.41899,0.37187096,-97.918755,-100.14693,-100.65392,0.40574038,0.001048269,0.057070576,360000,0.9999977,0.0047671506,-1.0,0.39086917,-0.13647187,-2.0103989,-4.5915947,0.3034817,0.87243086,0.13989604,0.010136681,0.04784169
360,360,0.99670357,0.006454004,-0.9994304,0.3236532,-1000.0,5,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1805,1805000,1000,1000.0,1000,0.0,0.9864693,-0.005965855,-0.9983338,0.25287178,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362,362000,1000,1000.0,1000,0.0,362000,0.004037938022520393,19.605253383517265,4.305824248003773,0.9432806129916571,0.015492816979531199,14.323624755546916,0.012923442001920193,7502.381868258701,6.956997094675899e-05,2.304733425262384e-05,12.211869239807129,53.385887,8.143652,-3.8165233,7.5264363,99.86871,-97.38871,-99.865814,-100.35383,0.49804574,-97.38931,-99.8619,-100.42518,0.49484664,-97.395645,-99.85228,-100.37127,0.4943481,0.00048968714,0.0005646982,361000,0.9999975,0.03607756,-0.9991874,0.4270231,-0.6801782,-2.120468,-6.442523,0.44192106,0.5065267,0.12829672,0.001592384,0.04043662
361,361,1.0,-0.018161187,-1.0,0.60771614,-1000.0,5,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1810,1810000,1000,1000.0,1000,0.0,0.9828123,0.0034448386,-0.9974593,0.31213805,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363,363000,1000,1000.0,1000,0.0,363000,0.0040088570094667375,19.541284080885816,4.29041330103064,0.9472717600292526,0.015615613956470042,14.270795949851163,0.013115233043208718,7522.682109344925,6.336596561595798e-05,2.4449045668006875e-05,-5.322223663330078,32.045433,6.498798,-4.4678707,4.7647176,99.92352,-97.737625,-99.90293,-100.477295,0.3854953,-97.76796,-99.92611,-100.49335,0.38757676,-97.745056,-99.88878,-100.471695,0.38243675,0.0011448374,0.00046348397,362000,0.999966,-0.005148731,-0.9972136,0.37619436,-0.26683906,-2.04248,-4.1462474,0.26246786,0.7657963,0.13426706,0.015823685,0.041624248
362,362,0.9996386,-0.00087120535,-0.9990346,0.34794784,-1000.0,5,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1815,1815000,1000,1000.0,1000,0.0,0.9857046,0.012259081,-0.9984103,0.3055524,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364,364000,1000,1000.0,1000,0.0,364000,0.004028255993034691,19.851043915958144,4.341294476005714,0.9644454860244878,0.016399148968048394,14.510925137961749,0.01388939400203526,7543.308275949326,6.201700307428837e-05,2.237000626337249e-05,-10.110639572143555,40.429367,6.055768,-0.8164705,4.464982,99.95131,-97.74212,-99.92314,-100.382706,0.38823414,-97.77264,-99.95342,-100.43059,0.3954511,-97.726456,-99.85456,-100.312004,0.3877721,0.0016204449,0.0051531577,363000,0.9970244,0.014747609,-0.99999994,0.36694872,-0.7948316,-2.028819,-4.243084,0.2455877,0.4516573,0.13519834,0.014363227,0.032579187
363,363,1.0,0.05916515,-1.0,0.4299913,-1000.0,5,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1820,1820000,1000,1000.0,1000,0.0,0.988695,0.009600041,-0.9912733,0.40220147,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365,365000,1000,1000.0,1000,0.0,365000,0.0040220440132543445,19.87370985839516,4.294930374016985,0.9505486449925229,0.0170879689976573,14.59136024536565,0.01567817002069205,7563.965355494642,8.241098839789629e-05,1.9439292373135686e-05,7.290382385253906,49.693237,7.672035,-0.8555762,7.0482574,99.96285,-97.526115,-99.911674,-100.44034,0.42212263,-97.512505,-99.90517,-100.430855,0.42316294,-97.50756,-99.962135,-100.50655,0.43301126,0.00029802808,0.0030839448,364000,0.9999938,0.04196574,-0.99628246,0.40229064,0.09424629,-2.0468402,-5.8223114,0.40987137,1.0988303,0.13816588,0.0029607536,0.059612714
364,364,1.0,0.030967971,-1.0,0.46492714,-1000.0,5,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1825,1825000,1000,1000.0,1000,0.0,0.9957504,0.016228026,-0.9989025,0.2840721,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366,366000,1000,1000.0,1000,0.0,366000,0.00421205599559471,20.516025286982767,4.3654311199788935,0.9649162840214558,0.015196800988633186,15.153969974024221,0.01222759101074189,7585.309514932334,7.14609632268548e-05,1.956781852641143e-05,-6.59660530090332,57.035614,6.391548,-2.8915727,6.6549144,99.96186,-97.8805,-99.92878,-100.46796,0.35095665,-97.82538,-99.933655,-100.471954,0.34669137,-97.86679,-99.96166,-100.49257,0.35045376,0.00450914,0.005267271,365000,0.99997056,0.026178228,-0.9999999,0.36143923,-0.98900104,-2.0526612,-5.113531,0.3498584,0.37194806,0.13392226,0.006014806,0.032730702
365,365,1.0,0.12212812,-1.0,0.49613297,-999.8,5,-999.0,-999.8,-1000.0,0.4000000000000001,-0.0,-0.9998,-1.0,0.014140721339450827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0002,0.0,0.014140723,1830,1830000,1000,1000.0,1000,0.0,0.9887973,0.026513262,-0.9981477,0.35372397,-999.0,1,-999.0,-999.0,-999.0,0.0,-0.0,-0.999,-1.0,0.03160696125855822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001,0.0,0.031606965,367,367000,1000,1000.0,1000,0.0,367000,0.004019481013529003,20.113127396674827,4.376159316976555,0.9560210659983568,0.015292041993234307,14.748826978669968,0.012737476034089923,7606.218270995596,7.103598909452558e-05,1.9546090697986074e-05,1.7531557083129883,93.417564,7.1616893,-0.38218814,8.901904,99.92306,-97.77949,-99.944336,-100.46538,0.37900668,-97.75272,-99.92193,-100.41071,0.37734878,-97.73355,-99.83792,-100.32941,0.36714765,0.00092332036,0.012117702,366000,1.0,0.041546676,-1.0,0.41710234,-0.401696,-1.9753078,-5.9428267,0.4068768,0.66918415,0.14735566,0.0026246,0.051338255
366,366,1.0,0.08319891,-1.0,0.4817591,-1000.0,5,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1835,1835000,1000,1000.0,1000,0.0,0.9932977,0.0258106,-0.999494,0.25685138,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368,368000,1000,1000.0,1000,0.0,368000,0.004010714998003095,19.97074099961901,4.290480036986992,0.9458799500134774,0.016319247020874172,14.701252596569248,0.012723776046186686,7626.983065581531,7.467798423022032e-05,1.8856990209314972e-05,-4.886516571044922,40.46776,6.5508146,-2.3460126,5.46835,99.98372,-97.43594,-99.925735,-100.37725,0.4308268,-97.38818,-99.90786,-100.36254,0.43763676,-97.4458,-99.98201,-100.44238,0.44249013,0.0010584369,0.0036326307,367000,0.9995485,0.0493618,-0.9999997,0.38295624,0.8530495,-1.9872619,-4.949603,0.35271883,2.3467925,0.14617388,0.0070862207,0.08840939
367,367,0.9999999,0.027120138,-1.0,0.33571005,-999.6,5,-998.0,-999.6,-1000.0,0.8,-0.0,-0.9996,-1.0,0.01999599959991998,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.40000004,1.0,0.0004,0.0,0.019996,1840,1840000,1000,1000.0,1000,0.0,0.99741155,0.02741616,-0.99347585,0.22915076,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369,369000,1000,1000.0,1000,0.0,369000,0.004026298003736883,20.207743238075636,4.305360222992022,0.9488910139771178,0.015203654998913407,14.917854187078774,0.01631604298017919,7647.999381366826,9.181804489344358e-05,1.9920693375752307e-05,-12.235799789428711,33.3607,5.869542,-6.146486,5.1533895,99.88713,-97.456726,-99.90527,-100.43298,0.42407852,-97.456116,-99.88077,-100.41546,0.4249187,-97.45359,-99.89066,-100.41693,0.4225567,0.0010681463,0.0005916502,368000,0.999658,0.057137035,-0.9982582,0.37223586,-0.59173906,-1.9477774,-4.491955,0.27287465,0.5533641,0.14773832,0.011198731,0.043354332
368,368,1.0,-0.026647948,-1.0,0.48646381,-1000.0,5,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1845,1845000,1000,1000.0,1000,0.0,0.9893896,0.026636802,-0.9984218,0.31998068,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370,370000,1000,1000.0,1000,0.0,370000,0.004031026968732476,20.15974424558226,4.300070280034561,0.9456945209531114,0.01711687899660319,14.876858347619418,0.015880074992310256,7668.965441682958,9.3116017524153e-05,1.5766547221574e-05,-15.025835037231445,21.372501,5.6411333,-5.536523,3.658052,99.98776,-97.792175,-99.94587,-100.458275,0.3022151,-97.80526,-99.98844,-100.49582,0.31027204,-97.80033,-99.91255,-100.44683,0.30039698,0.00328774,0.0017628194,369000,0.9989838,0.008191933,-0.99949855,0.3482391,0.35810247,-1.9484351,-3.593048,0.21708915,1.4306122,0.14680195,0.027514335,0.05495543
369,369,1.0,0.012085434,-1.0,0.4996047,-999.8,5,-999.0,-999.8,-1000.0,0.4,-0.0,-0.9998,-1.0,0.014140721339450827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0002,0.0,0.014140722,1850,1850000,1000,1000.0,1000,0.0,0.95598954,0.019151269,-0.99700594,0.25031236,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371,371000,1000,1000.0,1000,0.0,371000,0.0040666270069777966,20.56887324526906,4.372394918987993,0.9636875450378284,0.01607605698518455,15.198300742253195,0.014263584977015853,7690.3635771033005,8.377002086490393e-05,1.3651018889504485e-05,-1.0278456211090088,43.34794,6.908242,-1.0090854,6.030557,99.94377,-97.55719,-99.91502,-100.45624,0.395254,-97.56426,-99.94899,-100.49103,0.40237886,-97.549934,-99.854866,-100.389435,0.3876872,0.0014794699,0.0043518627,370000,0.9999778,0.027985955,-0.9984717,0.36459193,0.1465943,-2.103272,-6.1404343,0.41939008,1.1578841,0.12975046,0.0021539882,0.046549655
370,370,0.9997361,0.018578883,-0.99991685,0.3375487,-999.8,5,-999.0,-999.8,-1000.0,0.4,-0.0,-0.9998,-1.0,0.014140721339450827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0002,0.0,0.014140722,1855,1855000,1000,1000.0,1000,0.0,0.99166125,0.023321003,-0.9985059,0.25312427,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372,372000,1000,1000.0,1000,0.0,372000,0.0040313840145245194,20.00974753999617,4.394906874978915,0.9591284909984097,0.017841457040049136,14.616691702918615,0.017049944028258324,7711.158991586533,9.768601739779115e-05,1.3532920092984568e-05,4.460745811462402,37.654957,7.397912,-3.0174832,5.916228,99.93729,-97.5544,-99.90668,-100.44961,0.3937748,-97.549324,-99.87549,-100.4379,0.40472886,-97.57159,-99.940994,-100.50809,0.40517676,0.004547062,0.0017819788,371000,0.9998822,0.0476113,-0.9986349,0.39567506,0.28343028,-2.0652194,-5.2309484,0.33759016,1.3276763,0.13406496,0.00534845,0.059819527
371,371,1.0,0.008542012,-1.0,0.4295691,-1000.0,5,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860,1860000,1000,1000.0,1000,0.0,0.9695758,0.013660182,-0.99520975,0.2441413,-998.0,1,-998.0,-998.0,-998.0,0.0,-0.0,-0.998,-1.0,0.044676615807377355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.002,0.0,0.044676617,373,373000,1000,1000.0,1000,0.0,373000,0.004247334029059857,19.98349285911536,4.434357976017054,0.978581408970058,0.013868093956261873,14.543559030105826,0.00883262202842161,7731.926307152724,4.63940086774528e-05,1.4328004908747971e-05,4.424533843994141,33.10856,7.396702,-2.378912,5.8622947,99.92655,-97.793335,-99.90572,-100.33488,0.36449572,-97.85392,-99.9084,-100.58297,0.37478262,-97.8336,-99.90741,-100.340294,0.36461648,0.0039068116,5.822769e-05,372000,0.9999737,0.014044777,-0.9981214,0.36682466,-0.41970327,-2.1173985,-5.5598097,0.3395819,0.6572418,0.12594984,0.0038495087,0.03870578
372,372,0.9298524,0.019052166,-0.98980457,0.18614677,-1000.0,5,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1865,1865000,1000,1000.0,1000,0.0,0.9563658,0.020613326,-0.9922542,0.21943057,-999.0,1,-999.0,-999.0,-999.0,0.0,-0.0,-0.999,-1.0,0.03160696125855822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001,0.0,0.031606965,374,374000,1000,1000.0,1000,0.0,374000,0.0040016850107349455,19.970305847353302,4.284182742005214,0.9415159519994631,0.016515293042175472,14.709740658290684,0.01427721098298207,7752.688487758685,7.230602204799652e-05,1.5249172975018155e-05,3.4353585243225098,50.835823,7.309743,-2.3148856,6.7339153,100.01843,-97.566414,-99.92067,-100.41682,0.37733763,-97.58833,-99.95006,-100.46817,0.38493007,-97.60437,-100.01967,-100.52641,0.39388582,0.0017383433,0.0103048,373000,0.99999,0.03473328,-0.9999806,0.3635419,0.4958816,-2.1205783,-5.554526,0.398633,1.6419451,0.1288249,0.0038699028,0.06955893
373,373,0.9856677,0.03075428,-0.9925199,0.20635457,-999.8,5,-999.0,-999.8,-1000.0,0.4,-0.0,-0.9998,-1.0,0.014140721339450827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0002,0.0,0.014140722,1870,1870000,1000,1000.0,1000,0.0,0.7129936,0.028924791,-0.97508466,0.21091674,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375,375000,1000,1000.0,1000,0.0,375000,0.004040927975438535,19.70503054052824,4.304544882965274,0.9507883589831181,0.015969855012372136,14.415973689581733,0.01363864098675549,7773.169300426263,7.418502354994416e-05,1.726911614241544e-05,1.3530230522155762,45.754562,7.123377,-2.2195816,5.6852684,99.89151,-97.62322,-99.904434,-100.44422,0.41992313,-97.59265,-99.8838,-100.415955,0.41872597,-97.58605,-99.8712,-100.43702,0.42209095,0.00052985735,0.002475369,374000,0.9999813,0.032151207,-0.99974597,0.31246006,0.20224299,-2.1812546,-5.6378584,0.3294358,1.2241454,0.11797266,0.0035604856,0.04384689
374,374,0.9992786,0.018410318,-0.9999662,0.23732139,-999.8,5,-999.0,-999.8,-1000.0,0.4000000000000001,-0.0,-0.9998,-1.0,0.014140721339450825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0002,0.0,0.014140722,1875,1875000,1000,1000.0,1000,0.0,0.564184,0.033170335,-0.948902,0.20100094,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376,376000,1000,1000.0,1000,0.0,376000,0.004048431001137942,19.631450565473642,4.3089393569971435,0.9476292140316218,0.01563974900636822,14.341555455408525,0.013562534004449844,7793.56811270403,7.58250243961811e-05,1.768197944329586e-05,15.565605163574219,47.2067,8.42243,-0.5960928,8.008462,99.90439,-97.498024,-99.86723,-100.41198,0.4798182,-97.54207,-99.903076,-100.45036,0.48815548,-97.53543,-99.89493,-100.44177,0.48526675,0.0015678372,0.00094330957,375000,1.0,0.0665896,-0.9998128,0.373323,0.39666992,-2.149451,-5.60231,0.45001578,1.486865,0.12931706,0.003689331,0.09118907
375,375,0.99569064,0.026782908,-0.99927664,0.24012601,-999.8,5,-999.0,-999.8,-1000.0,0.4,-0.0,-0.9998,-1.0,0.014140721339450827,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.4,1.0,0.0002,0.0,0.014140722,1880,1880000,1000,1000.0,1000,0.0,0.98634464,0.025833283,-0.9987971,0.24414702,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377,377000,1000,1000.0,1000,0.0,377000,0.004238324996549636,19.945125711732544,4.286279755993746,0.9449652160401456,0.0155917729716748,14.681303743738681,0.012681054999120533,7814.300612271181,6.584299262613058e-05,2.0430592485354282e-05,-3.354321002960205,34.73694,6.689371,-1.3574989,4.0360503,99.94858,-97.972084,-99.931015,-100.43742,0.34338382,-97.95868,-99.94112,-100.48034,0.34661397,-97.97511,-99.93766,-100.421326,0.34686026,0.0002536464,0.00032809857,376000,0.9996844,0.01773182,-0.9990452,0.32716456,-0.25272486,-2.1293337,-4.387265,0.26702473,0.77668154,0.1238487,0.012434689,0.047324203
376,376,0.99820125,-0.014249892,-0.9998666,0.34926942,-999.6,5,-999.0,-999.6,-1000.0,0.48989794855663565,-0.0,-0.9996,-1.0,0.019995999599919982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0004,0.0,0.019996,1885,1885000,1000,1000.0,1000,0.0,0.9200506,0.02151539,-0.9908108,0.23561396,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378,378000,1000,1000.0,1000,0.0,378000,0.004010926990304142,19.881337255821563,4.359097242006101,0.958984877972398,0.016849410021677613,14.526765133836307,0.015536335995420814,7834.9597548846505,9.332899935543537e-05,2.512361061235424e-05,1.486189603805542,75.0813,7.1403165,-1.2930161,6.0535274,99.86534,-97.59563,-99.93843,-100.434715,0.33818364,-97.593956,-99.84126,-100.33387,0.32544348,-97.58955,-99.86954,-100.36082,0.32930458,0.009954013,0.004997709,377000,1.0,0.026150206,-0.99988514,0.34325352,0.30538845,-2.1408057,-5.6470594,0.32683963,1.3571521,0.12448596,0.0035278755,0.06611972
377,377,1.0,0.037746336,-1.0,0.44104937,-999.6,5,-998.0,-999.6,-1000.0,0.8,-0.0,-0.9996,-1.0,0.01999599959991998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0004,0.0,0.019996,1890,1890000,1000,1000.0,1000,0.0,0.9862583,0.014206944,-0.9996116,0.26089934,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379,379000,1000,1000.0,1000,0.0,379000,0.004034649988170713,20.263051463931333,4.307580895954743,0.9450639130081981,0.015456495981197804,14.97840627701953,0.01243864296702668,7856.033027654281,7.058901246637106e-05,2.7245738237979822e-05,1.7671985626220703,110.44831,7.1681347,-0.80470544,8.244027,99.909775,-97.60642,-99.908035,-100.40516,0.39292192,-97.60209,-99.876595,-100.370224,0.38828745,-97.61456,-99.910255,-100.41151,0.39272994,0.0014239148,9.0371155e-05,378000,1.0,0.014429745,-1.0,0.35426694,0.71168035,-2.0829048,-8.000228,0.4059409,2.037412,0.13543183,0.00033538614,0.0870488
